id,title,description,link,image_link,availability,price,brand,identifier_exists,
SJ9241-256,Anastasia Orchid Post Earrings,A gift for someone special or just for you. Hand-painted layers of enamel finish our luminous Anastasia Orchid Post Earrings with a porcelain patina. Carved metal is dipped in 18K gold and embellished with hand-set Swarovski® crystals.,https://www.jaystrongwater.com/earrings/anastasia-orchid-post-earrings-sj9241-256,https://www.jaystrongwater.com/img/product/SJ9241-256_1-Z.jpg?fv=34093D47B25C4B4BE807871F893E08EA-71214,In Stock,125,Jay Strongwater,no,
SDH6615-280,Evan Turtle Wine Stopper & Stand,A beautifully crafted gift to be used and treasured for years to come - the Evan Turtle Wine Stopper & Stand is a proud addition to our menagerie of wine stoppers. Each is gift packaged with a coordinating enameled metal stand.,https://www.jaystrongwater.com/entertaining/evan-turtle-wine-stopper-stand-sdh6615-280,https://www.jaystrongwater.com/img/product/SDH6615-280_1-Z.jpg?fv=1506D6E98FCA88DA23B8632A2F36D13D-55454,In Stock,225,Jay Strongwater,no,
SDH2485-292,Addilyn Tulip & Butterfly Vase,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. An exuberant carved metal tulip dramatically drapes over the Addilyn cream glazed porcelain vase. The engraved tulip and butterfly are casted in pewter and hand-polished by our master artisans in Rhode Island and fixed onto a cream glazed porcelain vase with high-fired gold edging and crafted in Portugal.,https://www.jaystrongwater.com/vases-bowls/addilyn-tulip-butterfly-vase-sdh2485-292,https://www.jaystrongwater.com/img/product/SDH2485-292_1-Z.jpg?fv=15F31727F5920DCD46933175F7271371-37589,In Stock,950,Jay Strongwater,no,
SDH1905-495,Asagi Koi Fish Figurine, We first captured the dramatic pose of the Asagi Koi Fish Figurine in a clay model highlighting the wavering fins and pierced overlapping scales on the body. The final piece is molded in brass and delicately painted in silvery and golden enamels with over 1500 sparkling hand-set Swarovski crystals in light iridescent tones. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Koi Figurine. Limited to an edition of 100.,https://www.jaystrongwater.com/view-all-new/asagi-koi-fish-figurine-sdh1905-495,https://www.jaystrongwater.com/img/product/SDH1905-495-Z.jpg?fv=67552917F9E8543E369A7C9291DA0D44-129243,In Stock,6800,Jay Strongwater,no,
SDH1911-680,Azazel Regal Dragon Figurine, The exotic allure of the Azazel Regal Dragon Figurine began as a clay model highlighting his curved body covered in overlapping scales with his dramatic outstretched wings. The final piece is molded in pewter - finished in silver and painted with slate - charcoal - and graphite enamels with over 700 sparkling hand-set Swarovski crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Imperial Dragon Figurine. Limited to an edition of 150.,https://www.jaystrongwater.com/view-all-new/azazel-regal-dragon-figurine-sdh1911-680,https://www.jaystrongwater.com/img/product/SDH1911-680-Z.jpg?fv=3674BBE9C3742A06DE93C5CE5A4B3983-96062,In Stock,3200,Jay Strongwater,no,
SDH1762-202,Ansel Zebra Figurine, We have opened our paint box of enamels and painted a small edition of the Ansel Zebra in a pop of rainbow stripes! First carved in clay to capture the beauty of the zebra - then casted in pewter and finally finished in 14K gold at our Rhode Island foundries. Our finest artisans in Rhode Island paint each figurine with over 15 enamel colors and hand-set hundreds of Swarovski crystals. Limited to a numbered edition of 100.,https://www.jaystrongwater.com/view-all-new/ansel-zebra-figurine-sdh1762-202,https://www.jaystrongwater.com/img/product/SDH1762-202-Z.jpg?fv=D0877DD41EDC05DFD291EBD5BB1ADB8C-108314,In Stock,4500,Jay Strongwater,no,
SJ9242-258,Rosalinda Violet Post Earrings,With a level of detail that’s straight from the garden - these exquisite blooms are crafted out of carved metal dipped in 18K gold. Each pair of Rosalinda Violet Post Earrings is hand-painted with enamels in ombre shades of rose - then finished with Swarovski® crystals and opalescent marquis-cut center stones.,https://www.jaystrongwater.com/earrings/rosalinda-violet-post-earrings-sj9242-258,https://www.jaystrongwater.com/img/product/SJ9242-258_1-Z.jpg?fv=AEAD860222233E4BDB656835C3A13B8D-49730,In Stock,125,Jay Strongwater,no,
SDH2517-289,Elva Butterfly and Leaf  Vase, A lavish spray of leaves holding the rippled glass vase is alighted with jeweled fluttering butterflies. Each Elva Butterfly and Leaf vase is first sand casted in brass and then adorned with the 18K gold finished butterflies. Our artisans in Rhode Island hand-paint the leaves in shades of green and deep lavender enamel while painting the butterflies in golden ambers. Hand-set with golden Swarovski crystals. Beautiful filled with flowers or illuminated with a pillar candle.,https://www.jaystrongwater.com/view-all-new/elva-butterfly-and-leaf-vase-sdh2517-289,https://www.jaystrongwater.com/img/product/SDH2517-289-Z.jpg?fv=946087D9BA468B61FCAADC1C45D342DE-85486,In Stock,3300,Jay Strongwater,no,
SDH2427-274,Abbott Rattan Metal Tray,Jay Strongwater’s first barware collection brings refined luxuries to cocktails. Beautifully present your collection on the Abbott Rattan Metal Tray with polished enamel handles.,https://www.jaystrongwater.com/entertaining/abbott-rattan-metal-tray-sdh2427-274,https://www.jaystrongwater.com/img/product/SDH2427-274_1-Z.jpg?fv=7ED0BDCE274D757BF497A82D80679337-97442,In Stock,2200,Jay Strongwater,no,
SDH2486-292,Kinsley Butterfly Creamer and Sugar,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. Delicate 18K gold finished butterflies flutter around the Kinsley porcelain creamer and sugar. Engraved butterflies are casted in pewter and hand-polished by our master artisans in Rhode Island. The cream glazed porcelain with high-fired gold edging is crafted in Portugal.,https://www.jaystrongwater.com/entertaining/kinsley-butterfly-creamer-and-sugar-sdh2486-292,https://www.jaystrongwater.com/img/product/SDH2486-292_1-Z.jpg?fv=2B37B702C989CC1E6EC57ADAF85209AC-33436,In Stock,595,Jay Strongwater,no,
SDH1837-256,Ganesha Ganesh Figurine, Glorious icons exemplify the best of Jay Strongwater - flawless craftsmanship from our Rhode Island artisans - to be shared with generations to come. The Ganesh Figurine was lovingly carved - first in clay to capture the fluid draping and exotic details and then in solid pewter with a 14K gold finish and further embellished with hundreds of tiny sparkling crystals. Layers of transparent enamel are finely applied in tones of marigold - crimson - aqua and lime. The Ganesh figurine is attached to a carved faceted white marble base lifted on small metal legs. Limited to an edition of 50.,https://www.jaystrongwater.com/view-all-new/ganesha-ganesh-figurine-sdh1837-256,https://www.jaystrongwater.com/img/product/SDH1837-256-Z.jpg?fv=E0771B955477446DD90986DFAC7EBD54-85821,In Stock,10000,Jay Strongwater,no,
SDH1511-256,Ava Birdcage Egg Objet, Our artistic heritage of carving metals and setting stones stretches back to the great workshops of Carl Faberge. Inspired by their fascinating jeweled egg objets – we introduce our own extraordinary limited-edition Birdcage Egg – a miniature bluebird swinging within a jeweled lattice egg. A tour de force of craftsmanship - composed of 40 parts casted in pewter - finished in 14K gold and beautifully painted in 14 colors of enamel by our finest artisans in Rhode Island. Sparkling with hand-set Swarovski crystals in shades of Light Peach - Colorado Topaz and Olivine with fire and green glass opal cabochons. Limited to a numbered edition of 100.,https://www.jaystrongwater.com/view-all-new/ava-birdcage-egg-objet-sdh1511-256,https://www.jaystrongwater.com/img/product/SDH1511-256_web_1-Z.jpg?fv=9ECCF7C1F6EE9935F2899404F789CEDD-89290,In Stock,3000,Jay Strongwater,no,
SJ9312-292,Gilded Floral Leaf Round Pendant,This Gilded Floral Leaf Round Pendant is perfect for every day—but the exquisite carved details make it feel special. Each piece is carved in both high and low relief - so the elevated areas can be hand-polished to a brilliant shine. Cast in pewter - hand-plated in 18K gold - and hand-set with Swarovski® crystals.,https://www.jaystrongwater.com/necklaces/gilded-floral-leaf-round-pendant-sj9312-292,https://www.jaystrongwater.com/img/product/SJ9312-292_1-Z.jpg?fv=59066558560BC6187DD852A43F10919A-33388,In Stock,200,Jay Strongwater,no,
SJ9278-284,Wildflower Clip Earrings,Add endless elegance to an outfit with our Delft Garden Wildflower Clip Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/earrings/wildflower-clip-earrings-sj9278-284,https://www.jaystrongwater.com/img/product/SJ9278-284_1-Z.jpg?fv=F1DFB0BA8FA7BE8F3BAEC0E4B4052038-61994,In Stock,145,Jay Strongwater,no,
SDH6634-256,Holland Leaf and Flower Vase, This gracefully proportioned Holland Vase holds a beautiful bouquet and makes the perfect gift! Cream speckled glass vase wrapped in a bright garland of jeweled metal flowers. Hand-painted in scarlet - daffodil and lilac enamel with hand-set sparkling crystals.,https://www.jaystrongwater.com/view-all-new/holland-leaf-and-flower-vase-sdh6634-256,https://www.jaystrongwater.com/img/product/SDH6634-256_alt2-Z.jpg?fv=C39AE65383B6920676096815AC8626A9-70890,In Stock,296.25,Jay Strongwater,no,
SDH2412-256,Cosette Magnolia Vase,Our artistry shines with this gorgeous scene of magnolia flowers sculpted around the elegant porcelain vase. Hand painted with multiple glazes in Portugal. The jeweled butterflies and base made in Rhode Island in pewter and finished in 14K Gold. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Cosette Magnolia Vase.,https://www.jaystrongwater.com/vases-bowls/cosette-magnolia-vase-sdh2412-256,https://www.jaystrongwater.com/img/product/SDH2412-256_1-Z.jpg?fv=34A7BAD5F88C5614A445F72E4B410D44-65789,In Stock,3150,Jay Strongwater,no,
SDH1909-289,Frida Skull with Butterflies Figurine, Inspired by the great heritage of Mexican Sugar skulls - we first carved our Frida Skull in clay with a raised all-over floral pattern highlighted with jeweled fluttering butterflies. Casted in pewter - finished in 18K gold and beautifully painted in 21 colors of enamel by our finest artisans in Rhode Island. Our Frida Skull sparkles with hand-set Swarovski crystals in shades of Fuchsia - Padparadscha and Tanzanite.,https://www.jaystrongwater.com/view-all-new/frida-skull-with-butterflies-figurine-sdh1909-289,https://www.jaystrongwater.com/img/product/SDH1909-289_alt3-Z.jpg?fv=CCAFF17162B8747D86B3226A8F5A4952-159240,In Stock,4200,Jay Strongwater,no,
SJ9292-222,Floral Leaf Round Pendant,Add endless elegance to an outfit with a Siam Floral Leaf Round Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/necklaces/floral-leaf-round-pendant-sj9292-222,https://www.jaystrongwater.com/img/product/SJ9292-222_1-Z.jpg?fv=2BE5C0FBA6B87A605957B23F3271BFFF-31794,In Stock,245,Jay Strongwater,no,
SDH2416-295,Arabella Floral Vine Pitcher,A part of our first collection of hand-painted glass entertaining pieces - the Arabella Floral Platinum Vine Pitcher will bring sophistication to your next dining soiree. An antique textile pattern inspires the gold- - silver- - and cream-toned floral blossoms that wrap around this design - embellished with delicate Swarovski® crystals. The same artisans that paint our legendary holiday ornaments hand-paint all the glassware in Poland.,https://www.jaystrongwater.com/entertaining/arabella-floral-vine-pitcher-sdh2416-295,https://www.jaystrongwater.com/img/product/SDH2416-295_1-Z.jpg?fv=014AEBCB43F11D3523CF5469AA7F7774-88542,In Stock,495,Jay Strongwater,no,
SJ9254-232,LONG SCROLL POST EARRINGS - GOLDEN, Elegant drop scroll earrings featuring a large pear shape glass crystal at the bottom. ,https://www.jaystrongwater.com/earrings/long-scroll-post-earrings-golden-sj9254-232,https://www.jaystrongwater.com/img/product/SJ9254-232_web-Z.jpg?fv=4A8257FF63C865DFD70F87EC39EFB6E9-51373,In Stock,225,Jay Strongwater,no,
SDH2486-292,Kinsley Butterfly Creamer and Sugar,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. Delicate 18K gold finished butterflies flutter around the Kinsley porcelain creamer and sugar. Engraved butterflies are casted in pewter and hand-polished by our master artisans in Rhode Island. The cream glazed porcelain with high-fired gold edging is crafted in Portugal.,https://www.jaystrongwater.com/composition/kinsley-butterfly-creamer-and-sugar-sdh2486-292,https://www.jaystrongwater.com/img/product/SDH2486-292_1-Z.jpg?fv=2B37B702C989CC1E6EC57ADAF85209AC-33436,In Stock,595,Jay Strongwater,no,
SDH2428-651,Hudson Double Old Fashion Glasses, Entertaining in great art deco style with these sleek Hudson Double Old Fashioned glasses. Mouth-blown optic glass with a silver edge is banded in a jeweled collar of smoky grey enamel with the sheen of hand-set crystals. The pair of glasses beautifully packaged together in our signature box.,https://www.jaystrongwater.com/view-all-new/hudson-double-old-fashion-glasses-sdh2428-651,https://www.jaystrongwater.com/img/product/SDH2428-651-Z.jpg?fv=5B2914B2E7A45D94A54600BEB3FAF7B4-58985,In Stock,395,Jay Strongwater,no,
SDH7400-256,Beatrix Bunny and Egg Box, That is one beautiful floral egg that our adorable bunny has in his pushcart - and surprise – the top lifts off to reveal a yellow enameled lined box! The Beatrix Bunny and Egg box is delicately painted with over 12 pastel shades of enamel and hand-set with sparkling Swarovski Rose and Tanzanite crystals.,https://www.jaystrongwater.com/view-all-new/beatrix-bunny-and-egg-box-sdh7400-256,https://www.jaystrongwater.com/img/product/SDH7400-256_web_1-Z.jpg?fv=F9366D4697D5F1C84B6089931017674A-89407,In Stock,395,Jay Strongwater,no,
SJ9306-292,Gilded Wildflower Clip Earrings,Delicately carved details in polished - hand-plated 14K gold turn these Gilded Wildflower Clip Earrings into your own personal talismans to treasure and wear each day. Simply beautiful - and sparkling with hand-set Swarovski® crystals.,https://www.jaystrongwater.com/earrings/gilded-wildflower-clip-earrings-sj9306-292,https://www.jaystrongwater.com/img/product/SJ9306-292_1-Z.jpg?fv=BA6F1AAD297D8C7C4AD2A7C617F75CED-70488,In Stock,120,Jay Strongwater,no,
SJ9252-232,CHANDELIER CLIP EARRINGS - GOLDEN, Stunning chandelier clip earrings. Perfect for an elegant night out on the town. ,https://www.jaystrongwater.com/earrings/chandelier-clip-earrings-golden-sj9252-232,https://www.jaystrongwater.com/img/product/SJ9252-232_web-Z.jpg?fv=2DB619296B3E50C9DE6D16F6EC25303D-82403,In Stock,450,Jay Strongwater,no,
SJ9275-284,Chinoiserie Post Earrings,Add endless elegance to an outfit with our Delft Garden Chinoiserie Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/earrings/chinoiserie-post-earrings-sj9275-284,https://www.jaystrongwater.com/img/product/SJ9275-284_1-Z.jpg?fv=686E5AE8EFA4BF2F801241C5054FA44C-92691,In Stock,140,Jay Strongwater,no,
SJ9289-222,Floral Cross Pendant,Add endless elegance to an outfit with a Siam Floral Cross Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/necklaces/floral-cross-pendant-sj9289-222,https://www.jaystrongwater.com/img/product/SJ9289-222_1-Z.jpg?fv=36139A54D0530EB475E0A8309B9B57FB-38120,In Stock,200,Jay Strongwater,no,
SJ9275-222,Chinoiserie Post Earrings,Add endless elegance to an outfit with our Siam Chinoiserie Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/earrings/chinoiserie-post-earrings-sj9275-222,https://www.jaystrongwater.com/img/product/SJ9275-222_1-Z.jpg?fv=89526D451AF7AA9DB60B606F119CDA63-91332,In Stock,140,Jay Strongwater,no,
SDH7396-280,Ana Pineapple Box, The incredibly lush Ana Pineapple Box has been totally blinged out with thousands of Swarovski crystals in tones of Citrine and Topaz. Casted in pewter - finished in 14K gold and beautifully painted in golden yellow enamels and leafy greens for the crown by our finest artisans in Rhode Island with a pop of a bright fuchsia enamel interior.,https://www.jaystrongwater.com/view-all-new/ana-pineapple-box-sdh7396-280,https://www.jaystrongwater.com/img/product/SDH7396-280-Z.jpg?fv=C62FF869A6CBC710087A91ED722C4CF5-93361,In Stock,6500,Jay Strongwater,no,
SJ9281-284,Butterfly Hook Earrings,Add endless elegance to an outfit with our Delft Garden Butterfly Hook Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/earrings/butterfly-hook-earrings-sj9281-284,https://www.jaystrongwater.com/img/product/SJ9281-284_1-Z.jpg?fv=72BF52BDDB2E2B6A99DEED7A7035F21E-57668,In Stock,130,Jay Strongwater,no,
SHW3303-450,Sophia Floral Dining Table, The Sophia Floral Dining Table began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the elaborate top and graceful curved legs. In Rhode Island - individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of 23 enamel colors - highlighted with hand-set Swarovski crystals. Our finest artisans bring all the elements together to make each dining table - a fascinating composition of flora under the beveled glass top.,https://www.jaystrongwater.com/view-all-new/sophia-floral-dining-table-shw3303-450,https://www.jaystrongwater.com/img/product/SHW3303-450-Z.jpg?fv=7FBA5E26E8B5ADADE13B65FDB73B0036-68201,In Stock,24000,Jay Strongwater,no,
SPF5815-696,Claudia Tulip 3in x 4in Frame,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A single fully dimensional carved metal tulip gracefully wraps around the Claudia engraved floral frame. Casted in pewter and hand-polished to a silver tone finish by our master artisans in Rhode Island. This Claudia frame is complete with a mahogany finished wood back plate and kick stand allowing it to stand vertically or horizontally.,https://www.jaystrongwater.com/composition/claudia-tulip-3-x-4-frame-spf5815-696,https://www.jaystrongwater.com/img/product/SPF5815-696_1-Z.jpg?fv=508715AB603824CCA6B4F2A7CAB3F40F-87220,In Stock,395,Jay Strongwater,no,
SPF5858-292,Breanna Floral Branch 4in x 6in Frame,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A graceful composition of metal twigs and floral blossoms surround the Breanna frame in delicate beauty. Casted in pewter and hand-polished with a 18K gold finish by our master artisans in Rhode Island. This Breanna frame is complete with a mahogany finished wood back plate and kick stand allowing it to stand vertically or horizontally.,https://www.jaystrongwater.com/composition/breanna-floral-branch-4-x-6-frame-spf5858-292,https://www.jaystrongwater.com/img/product/SPF5858-292_1-Z.jpg?fv=BB148626830DF0822DB5EC649EFC9749-80246,In Stock,595,Jay Strongwater,no,
SHW3324-450,Josephine Floral Side Table, The Josephine Floral Side Table began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the elaborate top and graceful curved legs. In Rhode Island - individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of 20 enamel colors - highlighted with hand-set Swarovski crystals. Our finest artisans bring all the elements together to make each side table - a fascinating composition of flora under the beveled glass top.,https://www.jaystrongwater.com/view-all-new/josephine-floral-side-table-shw3324-450,https://www.jaystrongwater.com/img/product/SHW3324-450-Z.jpg?fv=4A959C426ABB2DB8A0DCEBBDC4891097-100201,In Stock,12000,Jay Strongwater,no,
SDH6610-284,Aria Floral Heart Trinket Tray, A field of delicate fern leaves and flowers etched on our romantic Aria Floral Heart Trinket Tray in the always compelling blue & white colorway. Watercolor shades of hand-painted cobalt enamels highlight the flora set on a creamy white background on this pewter tray finished in 18K gold – the underside finished in translucent navy enamel. Hand-set with Swarovski White Opal and Sapphire crystals.,https://www.jaystrongwater.com/view-all-new/aria-floral-heart-trinket-tray-sdh6610-284,https://www.jaystrongwater.com/img/product/SDH6610-284_web_1-Z.jpg?fv=4760F99462DDD04D0BD12FC52F7143F8-144575,In Stock,350,Jay Strongwater,no,
SDH1817-696,Parker Tiger Figurine, The exotic allure of a safari inspires the Parker Tiger Figurine. Beginning with a clay model highlighting his striped body - the final piece is molded in pewter - finished in silver and painted with slate - charcoal - and graphite enamels with over 700 sparkling hand-set Swarovski crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Tiger Figurine.,https://www.jaystrongwater.com/view-all-new/parker-tiger-figurine-sdh1817-696,https://www.jaystrongwater.com/img/product/SDH1817-696-Z.jpg?fv=F455E8695831FA1CE9FF657B6B18A5DC-118875,In Stock,2500,Jay Strongwater,no,
SJ9289-284,Floral Cross Pendant,Add endless elegance to an outfit with a Delft Garden Floral Cross Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,https://www.jaystrongwater.com/necklaces/floral-cross-pendant-sj9289-284,https://www.jaystrongwater.com/img/product/SJ9289-284_1-Z.jpg?fv=247685916CE86E8DD3DB32BB5183959D-37749,In Stock,200,Jay Strongwater,no,
SPF5816-696,Irene Tulip 5in x 7in Frame,In the Composition collection - we set aside our enamels and crystals allowing the natural beauty of the carved metals to shine through. A spring bouquet of tulips and lilies wrap around the stunning Irene floral engraved frame. Each blossom in this bouquet is hand crafted into a full dimensional carving. Casted in pewter and hand-polished to a silver tone finish by our master artisans in Rhode Island. This Irene frame is complete with a mahogany finished wood back plate and kick stand allowing it to stand vertically or horizontally.,https://www.jaystrongwater.com/composition/irene-tulip-5-x-7-frame-spf5816-696,https://www.jaystrongwater.com/img/product/SPF5816-696_1-Z.jpg?fv=B0801940E6980C8C84B2746062181CBD-92648,In Stock,695,Jay Strongwater,no,
SJ9303-292,Gilded Chinoiserie Post Earrings,Delicately carved details in polished - hand-plated 14K gold turn these Gilded Chinoiserie Post Earrings into your own personal talismans to treasure and wear each day. Simply beautiful - and sparkling with hand-set Swarovski® crystals.,https://www.jaystrongwater.com/earrings/gilded-chinoiserie-post-earrings-sj9303-292,https://www.jaystrongwater.com/img/product/SJ9303-292_1-Z.jpg?fv=3649DD708CD73D3B2ADF999C3C7783B6-83878,In Stock,115,Jay Strongwater,no,
SPF5844-224,Leslie Bejeweled 5in x 7in Frame, Surround your true love with a waterfall of Swarovski’s finest faceted large crystal stones in tones of Ruby - Scarlet and Siam wrapping around a slim enameled border.  This Bejeweled Frame was casted in pewter - finished in 14K gold and beautifully painted in luminous ruby enamels by our finest artisans in Rhode Island. With our signature fleur-de-lis metal back plate and kickstand – this frame is truly beautiful from any view.  Stands vertically or horizontal. ,https://www.jaystrongwater.com/love/leslie-bejeweled-5-x-7-frame-spf5844-224,https://www.jaystrongwater.com/img/product/SPF5844-224_web_1-Z.jpg?fv=534C13718FCD405BF75DC0066B453851-108885,In Stock,900,Jay Strongwater,no,
SDH2473-230,Geneva Conch Shell Figurine,Luminous crystal stones from Swarovski - individually hand-set - are tightly fitted together on the golden metal conch shell. The spiraling top shines with a 14K matte gold finish - and the body of the shell sparkles in shades of white opal - aquamarine - and light azure. Rest the Geneva Conch Shell Figurine alone dramatically on a table or display it elegantly among frames and boxes. Hold it to your ear—you can almost hear the roar of the ocean. Crafted by our artisans in Rhode Island.,https://www.jaystrongwater.com/coastal/geneva-conch-shell-figurine-sdh2473-230,https://www.jaystrongwater.com/img/product/SDH2473-230_1-Z.jpg?fv=259CB8396E2CDAE99D65899090912810-79806,In Stock,2400,Jay Strongwater,no,
SPF5130-224,Leland Pave Corner 2in Frame, Layers of hand-painted translucent ruby enamel surround this frame with a dazzling luminosity. This Pave Corner Square Frame was casted in pewter - finished in 14K gold - and hand-set with sparkling Swarovski champagne crystals. With our signature - all ruby enamel back plate – this frame is truly beautiful from any view. ,https://www.jaystrongwater.com/love/leland-pave-corner-2-frame-spf5130-224,https://www.jaystrongwater.com/img/product/SPF5130-224_web_1-Z.jpg?fv=4228F1216F5EE733848F70E630BFA05C-53567,In Stock,75,Jay Strongwater,no,
SDH7384-239,Finley Fish Round Porcelain Box,Finley the fish is a showstopper in his bright yellow and cerulean blue enameled stripes highlighted in white opal colored crystals. Hand-enameled with hand-set crystals on a cream porcelain box. Perfect keepsake that never fails to charm and delight!,https://www.jaystrongwater.com/coastal/finley-fish-round-porcelain-box-sdh7384-239,https://www.jaystrongwater.com/img/product/SDH7384-239_1-Z.jpg?fv=F41DB8C8F91170569EA9BFF697E8CB29-61071,In Stock,250,Jay Strongwater,no,
SDH1817-696,Parker Tiger Figurine, The exotic allure of a safari inspires the Parker Tiger Figurine. Beginning with a clay model highlighting his striped body - the final piece is molded in pewter - finished in silver and painted with slate - charcoal - and graphite enamels with over 700 sparkling hand-set Swarovski crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each Tiger Figurine.,https://www.jaystrongwater.com/platinum-1/parker-tiger-figurine-sdh1817-696,https://www.jaystrongwater.com/img/product/SDH1817-696-Z.jpg?fv=F455E8695831FA1CE9FF657B6B18A5DC-118875,In Stock,2500,Jay Strongwater,no,
SPF5843-230,Theo Bejeweled 8in x 10in Frame,Crafted of pewter with a 14K matte gold finish - the Theo Bejeweled 8in x 10in Frame is a treasure inspired by the sea. Hand-enameled and hand-set with Swarovski’s finest large - faceted crystal stones in shades of white opal - aquamarine - and light azure in New York and Rhode Island.,https://www.jaystrongwater.com/coastal/theo-bejeweled-8-x-10-frame-spf5843-230,https://www.jaystrongwater.com/img/product/SPF5843-230_1-Z.jpg?fv=BB6D1270FCDA374EDCF399543D0C913B-86533,In Stock,1400,Jay Strongwater,no,
SDH1820-239,Melvin Mini Butterfly Fish Figurine,Melvin the fish is a showstopper in his hues of canary yellow and orange enamels. Hand-enameled with hand-set crystals - he is the perfect keepsake that never fails to charm and delight! ,https://www.jaystrongwater.com/coastal/melvin-mini-butterfly-fish-figurine-sdh1820-239,https://www.jaystrongwater.com/img/product/SDH1820-239_w-Z.jpg?fv=FFF1F8BCAE50818F328195B63FB8090C-65890,In Stock,195,Jay Strongwater,no,
SDH2383-256,Loretta Orchid Vase,Our Bloomsbury Collection offers graceful - delicate style for table and home. Lush orchid blossoms accent our stippled glass Loretta Orchid Vase. Each cast metal piece is hand decorated in hothouse colors and set with twinkling Swarovski® crystals.,https://www.jaystrongwater.com/vases-bowls/loretta-orchid-vase-sdh2383-256,https://www.jaystrongwater.com/img/product/SDH2383-256_1-Z.jpg?fv=4ABF489B8B5884FFC05D3576D5CAE4FB-65942,In Stock,243.75,Jay Strongwater,no,
SDH2392-456,Jonah Lily Scroll Vase,A striking contour of nouveau-style scrolled brass wraps around the fluted glass vase with lush jeweled lilies fully bloomed in hothouse-toned enamels and set with vibrant faceted Swarovski crystals in shades of Ruby - Fuchsia and Topaz. A fluttering dragonfly shimmers in Teal and Amethyst crystals. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each vase. A beautiful statement on its own or equally elegant when filled with flowers.,https://www.jaystrongwater.com/vases-bowls/jonah-lily-scroll-vase-sdh2392-456,https://www.jaystrongwater.com/img/product/SDH2392-456_w-Z.jpg?fv=5FEAAB8855E3DFB80E6AB01200D7F687-84166,In Stock,3600,Jay Strongwater,no,
SDH6634-256,Holland Leaf and Flower Vase, This gracefully proportioned Holland Vase holds a beautiful bouquet and makes the perfect gift! Cream speckled glass vase wrapped in a bright garland of jeweled metal flowers. Hand-painted in scarlet - daffodil and lilac enamel with hand-set sparkling crystals.,https://www.jaystrongwater.com/vases-bowls/holland-leaf-and-flower-vase-sdh6634-256,https://www.jaystrongwater.com/img/product/SDH6634-256_alt2-Z.jpg?fv=C39AE65383B6920676096815AC8626A9-70890,In Stock,296.25,Jay Strongwater,no,
SDH2441-292,Catalina Porcelain Fluted Butterfly Bowl,Let your flight of fancy take wing. A study in exquisite contrasts: meticulously crafted and hand polished butterflies—finished in 18K gold—alight on the clean - glazed porcelain shape of our Catalina Porcelain Fluted Butterfly Bowl. Butterflies cast and forged in Rhode Island. Porcelain crafted in Portugal.,https://www.jaystrongwater.com/vases-bowls/catalina-porcelain-fluted-butterfly-bowl-sdh2441-292,https://www.jaystrongwater.com/img/product/SDH2441-292_1-Z.jpg?fv=4671704ADF3608CFBA3CF22DA64D3057-42021,In Stock,495,Jay Strongwater,no,
